"","X","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"49",49,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Genentech, Inc.",100000005656,"F. Hoffmann-La Roche AG","","Switzerland",33075,"01/03/2014",1,"Cash or cash equivalent","Royalty or License","","","",NA,"Entity","University Of Washington Uw Center For Commerciali","","Yes","","No",208176322,"None","","","","","","","","",NA,NA,"","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"50",50,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific Street","","Seattle","WA","98195","AbbVie, Inc.",100000000204,"AbbVie, Inc.","IL","United States",1500,"07/21/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","No","","","No",189418134,"Covered","Humira","","","","","0074-4339-02","","",NA,NA,"","","","","","1959 NE Pacific Street, Seattle, WA 98195",-122.3091341,47.6506935
"51",51,"Covered Recipient Teaching Hospital",500001,2217,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",1020,"03/12/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188433850,"Covered","","","","","","","","",NA,NA,"Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"52",52,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",751.96,"07/29/2014",1,"Cash or cash equivalent","Royalty or License","","","",NA,"No Third Party Payment","","","","","No",119193888,"Non-covered","","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"53",53,"Covered Recipient Teaching Hospital",500008,2228,"University Of Washington Med Ctr","1959 Ne Pacific St","","Seattle","WA","98195","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",1750,"08/28/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","No","","Exhibit Display Fee","No",180107340,"Covered","FASLODEX","","","","","0003100720","","",NA,NA,"","","","","","1959 Ne Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"54",54,"Covered Recipient Teaching Hospital",500129,2220,"TACOMA GENERAL ALLENORE HOSPITAL","315 SOUTH MLK JR. WAY","5299","TACOMA","WA","98415","Janssen Pharmaceuticals, Inc",100000000232,"Janssen Pharmaceuticals, Inc","NJ","United States",39,"07/13/2014",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","No","","Vendor Credentialing Fees","No",157001524,"Covered","Invokana","Xarelto","","","","5045814001","5045857810","",NA,NA,"","","","","","315 SOUTH MLK JR. WAY, TACOMA, WA 98415",-122.4529682,47.2593601
"55",55,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 Ne Pacific St","","Seattle","WA","98105","Covidien Sales LLC",100000000098,"Covidien Sales LLC","MA","United States",9366.4,"02/24/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",212105492,"Covered","","","","","","","","",NA,NA,"Soft Tissue Mechanical","","","","","1959 Ne Pacific St, Seattle, WA 98105",-122.3091341,47.6506935
"56",56,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","200 NE MOTHER JOSEPH PL STE 400","","Seattle","WA","98195","Thoratec Corporation",100000000296,"Thoratec Corporation","CA","United States",3500,"09/30/2014",1,"Cash or cash equivalent","Grant","","","",NA,"No Third Party Payment","","No","","","No",220896926,"Combination","","","","","","","","",NA,NA,"MCS Multiple Products General","","","","","200 NE MOTHER JOSEPH PL STE 400, Seattle, WA 98195",-122.3084023,47.6508882
"57",57,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",492,"07/14/2014",1,"In-kind items and services","Gift","","","",NA,"No Third Party Payment","","No","","","No",119188340,"Non-covered","","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"58",58,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",2017.2,"06/30/2014",1,"In-kind items and services","Education","","","",NA,"No Third Party Payment","","No","","","No",164123126,"Covered","","","","","","","","",NA,NA,"MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"59",59,"Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",100,"11/19/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188441586,"Covered","","","","","","","","",NA,NA,"Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"60",60,"Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Cochlear Ltd",100000005734,"Cochlear Americas","CO","United States",185,"09/03/2014",1,"In-kind items and services","Grant","","","",NA,"No Third Party Payment","","","","Surgical tools for patient use","No",187131721,"Covered","","","","","","","","",NA,NA,"Nucleus","Baha","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"61",61,"Covered Recipient Teaching Hospital",500088,2227,"Valley Medical Center","400 South 43rd Street","PO Box 50010","Renton","WA","98058","Encision Inc",100000005684,"Encision Inc","CO","United States",19.86,"12/24/2014",1,"In-kind items and services","Gift","","","",NA,"No Third Party Payment","","","","","No",112233906,"Covered","","","","","","","","",NA,NA,"AEM","","","","","400 South 43rd Street, Renton, WA 98058",-122.2143069,47.4424335
"62",62,"Covered Recipient Teaching Hospital",500027,2212,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Hospira Worldwide, Inc.",100000005445,"Hospira Worldwide, Inc.","IL","United States",1500,"06/10/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",159891154,"Covered","Dexmedetomidine Hydrochloride Injection Precedex 100 mcg","","","","","0409-1638-02","","",NA,NA,"","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"63",63,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",81.72,"03/05/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188433458,"Covered","","","","","","","","",NA,NA,"Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"64",64,"Covered Recipient Teaching Hospital",500064,2221,"HARBORVIEW MEDICAL CENTER","325 9TH AVENUE","","SEATTLE","WA","98104","Chiesi USA, Inc.",100000010860,"Chiesi USA, Inc.","NC","United States",600,"07/30/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",214252742,"Covered","CARDENE IV 20MG SODIUM CHLORIDE","","","","","","","",NA,NA,"","","","","","325 9TH AVENUE, SEATTLE, WA 98104",-122.3241757,47.6038212
"65",65,"Covered Recipient Teaching Hospital",503300,2213,"SEATTLE CHILDRENS HOSPITAL","4800 Sand Point Way NE","S-100","Seattle","WA","98105","Cochlear Ltd",100000005734,"Cochlear Americas","CO","United States",20,"02/07/2014",1,"In-kind items and services","Grant","","","",NA,"No Third Party Payment","","","","Surgical tools for patient use","No",187131464,"Covered","","","","","","","","",NA,NA,"Nucleus","Baha","","","","4800 Sand Point Way NE, Seattle, WA 98105",-122.283265,47.6626378
"66",66,"Covered Recipient Teaching Hospital",503300,2213,"SEATTLE CHILDRENS HOSPITAL","4800 Sand Point Way NE","","Seattle","WA","98105","CareFusion Corporation",100000005545,"CareFusion Corporation","CA","United States",101.94,"05/14/2014",4,"In-kind items and services","Gift","","","",NA,"No Third Party Payment","","","","","No",221073444,"Covered","","","","","","","","",NA,NA,"Medical Systems","","","","","4800 Sand Point Way NE, Seattle, WA 98105",-122.283265,47.6626378
"67",67,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Molnlycke Health Care US, LLC",100000010368,"Molnlycke Health Care US, LLC","GA","United States",700,"11/13/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",202315909,"Covered","","","","","","","","",NA,NA,"Safetac","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"68",68,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Otsuka America Pharmaceutical, Inc.",100000010723,"Otsuka America Pharmaceutical, Inc.","MD","United States",1500,"02/06/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",216488134,"Covered","SAMSCA","","","","","5914802050","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"69",69,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","PO BOX 359440","","SEATTLE","WA","98195","Novo Nordisk Inc",100000000144,"Novo Nordisk Inc","NJ","United States",1300,"09/16/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","No","","","No",162452262,"Covered","Levemir","NovoLog","","","","0169-6439-90","0169-6339-90","",NA,NA,"","","","","","PO BOX 359440, SEATTLE, WA 98195",-122.3084023,47.6508882
"70",70,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",992.16,"02/26/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188433322,"Covered","","","","","","","","",NA,NA,"Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"71",71,"Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",176.63,"04/16/2014",1,"In-kind items and services","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188443302,"Covered","","","","","","","","",NA,NA,"Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"72",72,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",229.95,"11/10/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188444282,"Covered","","","","","","","","",NA,NA,"Amplification Cyclers","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"73",73,"Covered Recipient Teaching Hospital",500025,2211,"SWEDISH MEDICAL CENTER CHERRY HILL","500 17TH AVENUE","","SEATTLE","WA","98124","Pfizer Inc.",100000000286,"Pfizer Inc.","NY","United States",2500,"09/26/2014",1,"Cash or cash equivalent","Grant","","","",NA,"No Third Party Payment","","","","","No",205582070,"None","","","","","","","","",NA,NA,"","","","","","500 17TH AVENUE, SEATTLE, WA 98124",-122.3101639,47.6072783
"74",74,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Sigma-Tau Pharmaceuticals, Inc.",100000011182,"Sigma-Tau Pharmaceuticals, Inc.","MD","United States",1750,"08/29/2014",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","",NA,"No Third Party Payment","","","","","No",215117958,"Covered","Oncaspar","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"75",75,"Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL Center","925 Seneca St","","SEATTLE","WA","98101","FUJIFILM Medical Systems USA, Inc.",100000000181,"FUJIFILM Medical Systems USA, Inc.","CT","United States",1630.53,"09/16/2014",1,"In-kind items and services","Gift","","","",NA,"No Third Party Payment","","","","Loaner during Equipment Service","No",174213170,"Covered","EN-450T5","","","","","","","",NA,NA,"EN-450T5","","","","","925 Seneca St, SEATTLE, WA 98101",-122.327633,47.6100079
"76",76,"Covered Recipient Teaching Hospital",500005,2214,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",600,"08/20/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188442304,"Covered","","","","","","","","",NA,NA,"Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"77",77,"Covered Recipient Teaching Hospital",500001,2217,"UW MEDICINE/NORTHWEST HOSPITAL","1550 North 115th Street","","Seattle","WA","98133","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",1608,"03/05/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188433760,"Covered","","","","","","","","",NA,NA,"Controls","","","","","1550 North 115th Street, Seattle, WA 98133",-122.3372047,47.7146036
"78",78,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",38.06,"09/16/2014",1,"In-kind items and services","Food and Beverage","","","",NA,"No Third Party Payment","","","","","No",119190280,"Non-covered","","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"79",79,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",2777.55,"08/06/2014",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","",NA,"No Third Party Payment","","","","","No",188436644,"Covered","","","","","","","","",NA,NA,"Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"80",80,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Allergan Inc.",100000000278,"Allergan Inc.","CA","United States",800,"10/16/2014",1,"Cash or cash equivalent","Education","","","",NA,"No Third Party Payment","","No","","","No",195636096,"None","","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"81",81,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1672.06,"05/31/2014",1,"In-kind items and services","Education","","","",NA,"No Third Party Payment","","No","","","No",164123056,"Covered","","","","","","","","",NA,NA,"MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"82",82,"Covered Recipient Teaching Hospital",500008,2228,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",74.5,"04/29/2014",1,"Cash or cash equivalent","Royalty or License","","","",NA,"No Third Party Payment","","","","","No",119193862,"Non-covered","","","","","","","","",NA,NA,"","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
